DateTime,V L1,A L1,W L1,S L1,Q L1,PF L1,V L2,A L2,W L2,S L2,Q L2,PF L2,V L3,A L3,W L3,S L3,Q L3,PF L3,EQV--AVARAGE [W],Var EQV--AVARAGE [Var],S_EQV,PF --AVARAGE [],V_RMS_EQV,I_RMS_EQV,Voltage_Unbalance_Percent,Current_Unbalance_Percent,Power_kW,Energy_Step_kWh,Energy_Cum_kWh
2017-09-30 01:51:55,230.81,14.3865,2744.09,3320.548065,1869.7618896199704,0.8263967111103993,235.34,5.263,1155.89,1238.59442,445.0106124073176,0.9332271979717139,232.66,11.6372,1919.9,2707.510952,1909.0834306546026,0.7091014714388494,5819.880000000001,4223.85593268189,7191.102985943951,0.8093167364416552,232.93666666666664,10.4289,1.031753981769021,49.53446672228136,5.819880000000001,0.5656633333333334,51911.57416794173
2017-09-30 01:56:55,230.85,19.7779,3752.02,4565.728215,2601.5802991349487,0.8217790948820198,235.32,10.5831,2112.76,2490.4150919999997,1318.488723069472,0.8483565678616601,232.62,18.5245,2963.59,4309.16919,3128.2700362892674,0.687740459779905,8828.37,7048.339058493688,11296.866837330947,0.7814883655020435,232.92999999999998,16.295166666666663,1.0260593311295303,35.05374804389849,8.828370000000001,0.6103437500000001,51912.18451169173
2017-09-30 02:01:55,231.31,17.7289,3360.37,4100.871859,2350.5453552395275,0.8194281888192011,235.79,9.1336,1860.36,2153.611544,1084.9439399572973,0.8638326652654681,233.15,15.4559,2516.41,3603.5430850000002,2579.380444477185,0.6983155024494454,7737.139999999999,6014.86973967401,9800.101701760348,0.789495888456975,233.41666666666666,14.106133333333332,1.0167797215280263,35.250860145941246,7.737139999999999,0.6902295833333334,51912.87474127507
2017-09-30 02:06:55,231.21,14.2267,2749.67,3289.355307,1805.3180403433246,0.8359297623301721,235.64,5.7745,1272.18,1360.7031799999997,482.77447287746224,0.9349430637767748,232.92,11.4572,1917.59,2668.611024,1855.891534900229,0.7185723144940437,5939.4400000000005,4143.984048121016,7242.206245660327,0.8201147272709929,233.25666666666666,10.486133333333333,1.0217642939823053,44.932037230119775,5.93944,0.5698574999999999,51913.444598775066
2017-09-30 02:11:55,231.51,14.4432,2795.53,3343.7452319999998,1834.5692125462945,0.8360475472971083,235.91,6.7637,1515.18,1595.624467,500.24694630655597,0.9495843359990292,233.19,12.0019,2083.9,2798.7230609999997,1868.2107916863151,0.7445895698073859,6394.610000000001,4203.026950539166,7652.220109161692,0.835654216525214,233.53666666666663,11.0696,1.0162572615292518,38.89842451398424,6.394610000000001,0.51391875,51913.95851752507
2017-09-30 02:16:55,231.66,16.7789,3386.93,3886.999974,1907.2162889866474,0.8713480891831876,236.09,13.7427,3189.82,3244.5140429999997,593.2282383907583,0.9831426086387263,233.34,11.4925,1922.04,2681.6599499999998,1870.0434021257372,0.7167351699457645,8498.79,4370.487929503143,9556.704254398202,0.8893013505245465,233.6966666666667,14.0047,1.0241195852172973,19.80906409990932,8.498790000000001,0.6205583333333333,51914.579075858404
2017-09-30 02:21:55,231.52,18.6717,3857.61,4322.871984,1950.9144722288825,0.8923720189443389,236.01,11.532,2664.73,2721.66732,553.7933078829881,0.9790799854259925,233.2,11.7519,1940.72,2740.5430799999995,1934.98895473227,0.7081516120520173,8463.06,4439.69673484414,9556.897596029043,0.8855446984716525,233.57666666666668,13.9852,1.0417707248155388,33.51042530675286,8.463059999999999,0.7067437499999999,51915.285819608405
2017-09-30 02:26:55,229.97,21.266,4499.63,4890.54202,1915.9152153698444,0.9200677515086559,234.44,5.0765,1121.85,1190.13466,397.3324633519336,0.942624425373848,231.64,13.5658,2182.36,3142.381912,2260.944252135548,0.6944922867796854,7803.84,4574.191930857326,9045.61499102854,0.8627207777182496,232.01666666666665,13.302766666666665,1.0444651964657767,61.83876536960982,7.80384,0.6777875,51915.9636071084
2017-09-30 02:31:55,229.86,17.9899,3684.47,4135.1584139999995,1877.2895162907062,0.891010604944626,234.28,5.0999,1129.6,1194.804572,389.30939530417646,0.9454265797704028,231.57,12.3777,2037.48,2866.303989,2016.029217783639,0.7108387693068239,6851.549999999999,4282.628129378521,8079.891156262203,0.8479755317854504,231.90333333333334,11.8225,1.0248523091518011,56.86276168323112,6.85155,0.6106412499999999,51916.5742483584
2017-09-30 02:36:55,229.89,14.726,2833.13,3385.36014,1853.1156684354103,0.8368769888098229,234.3,5.6679,1216.16,1327.98897,533.3943745875664,0.9157907388342239,231.54,12.9031,2111.53,2987.583774,2113.5510085559995,0.7067684656664627,6160.82,4500.061051578976,7629.302231550279,0.8075207683505438,231.91,11.099000000000002,1.0305722047346018,48.93323722857916,6.160819999999999,0.5421820833333333,51917.11643044174
2017-09-30 02:41:55,229.51,20.8975,3915.9,4796.185225,2769.3175878740058,0.8164613784281027,233.93,12.027,2352.27,2813.47611,1543.5263744558215,0.8360724982306674,231.22,18.5415,2999.73,4287.1656299999995,3062.908595788208,0.6997000486776156,9267.9,7375.752558118035,11844.648420640637,0.7824546302150799,231.5533333333333,17.155333333333335,1.0264014050038985,29.89352193681266,9.2679,0.6428633333333333,51917.759293775074
2017-09-30 02:46:55,229.37,15.4071,2965.9,3533.926527,1921.4770069491547,0.8392647604130565,233.83,7.2265,1602.09,1689.772495,537.2510742274277,0.9481098815021249,231.11,12.1073,1984.02,2798.1181030000002,1973.1015072561065,0.7090551316875562,6552.01,4431.829588432689,7910.1168474939395,0.8283076124312613,231.4366666666667,11.580300000000001,1.0341202056718106,37.59660803260711,6.55201,0.6591629166666666,51918.41845669174
