DateTime,V L1,A L1,W L1,S L1,Q L1,PF L1,V L2,A L2,W L2,S L2,Q L2,PF L2,V L3,A L3,W L3,S L3,Q L3,PF L3,EQV--AVARAGE [W],Var EQV--AVARAGE [Var],S_EQV,PF --AVARAGE [],V_RMS_EQV,I_RMS_EQV,Voltage_Unbalance_Percent,Current_Unbalance_Percent,Power_kW,Energy_Step_kWh,Energy_Cum_kWh
2017-12-08 00:19:47,244.06,9.2719,1880.51,2262.899914,1258.7287875794402,0.8310177522062515,238.75,32.361,6075.05,7726.188749999999,4773.652699781012,0.7862932419299232,241.48,6.2535,1157.25,1510.0951799999998,970.1339547501838,0.7663424235285621,9112.810000000001,7002.515442110636,11492.542304168297,0.7929324738439139,241.42999999999998,15.962133333333334,1.1100526032390252,102.73605867219082,9.112810000000001,0.7928620833333333,12213.304496494418
2017-12-08 00:24:47,244.17,15.8628,3542.18,3873.2198759999997,1566.7779215451862,0.9145310912888645,239.01,31.4733,5915.95,7522.433432999999,4646.346989992908,0.7864409904974962,242,6.2867,1166.31,1521.3814,976.894235916028,0.7666125009810163,10624.439999999999,7190.0191474541225,12828.682732625237,0.8281785606078227,241.72666666666666,17.874266666666667,1.12385890399625,76.08162945612685,10.624439999999998,0.8223854166666666,12214.126881911085
2017-12-08 00:29:47,244.18,10.0882,2077.66,2463.3366760000004,1323.3882664308053,0.8434332262586747,238.85,32.2447,6009.59,7701.646595,4816.657378948091,0.7802993718124507,241.62,6.282,1161.76,1517.8568400000001,976.8331941200535,0.7653949762482211,9249.01,7116.878839498949,11670.224950540067,0.7925305672511463,241.54999999999998,16.204966666666667,1.117780997723034,98.98035375985552,9.24901,0.8280604166666665,12214.954942327751
2017-12-08 00:34:47,244.52,9.0923,1825.67,2223.249196,1268.765556994139,0.8211720050476968,239.36,32.3357,6046.66,7739.873152000001,4831.515213,0.7812350255943832,242.08,6.3243,1173.56,1530.986544,983.1971950270528,0.7665384157680748,9045.89,7083.477965021191,11489.290055222766,0.7873323727159232,241.98666666666668,15.917433333333335,1.0854592539533852,103.1464453021111,9.04589,0.7622875,12215.717229827751
2017-12-08 00:39:47,243.77,16.3581,3667.13,3987.6140370000003,1566.2768820293045,0.919630126179135,238.59,30.9398,5963.31,7381.926882000001,4351.066344598096,0.8078256660250674,241.56,6.287,1169.48,1518.68772,968.8802405244923,0.7700595616852687,10799.92,6886.223467151894,12808.526287046197,0.8431820927691279,241.3066666666667,17.861633333333334,1.1258150071831265,73.21932111471703,10.79992,0.8269087499999999,12216.54413857775
2017-12-08 00:44:47,244.94,9.0831,1828.97,2224.814514,1266.7550516201059,0.8220775208409127,239.62,34.1525,6560.11,8183.622050000001,4892.507194184412,0.801614488049335,242.43,6.3197,1174.27,1532.084871,984.0599672007223,0.7664523175100265,9563.35,7143.322213005239,11936.696170268979,0.8011722727616768,242.33,16.518433333333334,1.1183097429125604,106.75386891008631,9.56335,0.8484695833333333,12217.392608161084
2017-12-08 00:49:47,245.24,10.4265,2161.35,2556.9948600000002,1366.304831128991,0.8452695911950326,240.15,30.848,5998.61,7408.1472,4347.105129251862,0.8097314804975797,242.77,6.3186,1173.17,1533.9665220000002,988.2942080761056,0.7647950481151374,9333.13,6701.704168456959,11490.00236546596,0.812282687430196,242.72,15.864366666666669,1.058833223467367,94.44835490858966,9.333129999999999,0.7873533333333333,12218.179961494418
2017-12-08 00:54:47,245.69,15.1663,3372.62,3726.208247,1584.3175930383443,0.9051077600709309,240.61,32.0808,6177.37,7718.961288000001,4628.44069301343,0.8002851380539271,243.35,6.3461,1179.91,1544.323435,996.3670326692866,0.76403036647566,10729.9,7209.1253187210605,12926.803234791849,0.8300505395735434,243.21666666666667,17.8644,1.0717467278832267,79.57949889165046,10.729899999999999,0.8359595833333332,12219.015921077751
2017-12-08 00:59:47,245.44,9.1063,1830.64,2235.050272,1282.2663174111974,0.8190598766093438,240.24,32.9506,6232.42,7916.052144,4880.657997660459,0.7873141670401811,242.96,6.3248,1174.08,1536.6734079999999,991.4137967843367,0.7640400321159199,9237.14,7154.338111855994,11683.719835666858,0.790599238078425,242.88,16.127233333333333,1.0869565217391248,104.31650810120357,9.23714,0.83196,12219.84788107775
2017-12-08 01:04:47,245.46,12.3131,2639.23,3022.3735260000003,1472.822710907757,0.8732309151387133,240.52,30.8321,5897.49,7415.736692,4495.860583356107,0.7952669094039079,243.09,6.3213,1175,1536.644817,990.278896883582,0.7646529549320049,9711.72,6958.962191147446,11947.579676914469,0.812860869115217,243.02333333333334,16.488833333333336,1.0300794162426092,86.98775939272029,9.71172,0.7895358333333333,12220.637416911084
2017-12-08 01:09:47,246.2,13.3349,2903.66,3283.0523799999996,1532.0546772957102,0.8844391328291875,241.21,32.9343,6172.55,7944.0825030000005,5000.807266029231,0.7769997350441666,243.88,6.3619,1182.45,1551.540172,1004.5341720567744,0.7621136863480452,10258.66,7537.396115381716,12729.982136506374,0.8058660169349926,243.76333333333332,17.543699999999998,1.0474640703414433,87.72721831768672,10.258659999999999,0.8320991666666666,12221.46951607775
2017-12-08 01:14:47,246.18,10.5325,2088.52,2592.8908500000002,1536.6089839688311,0.8054793359311673,241.16,33.6123,6301.08,8105.942267999999,5099.283369822564,0.7773408435037723,243.58,7.6136,1371.48,1854.520688,1248.3147006344168,0.739533405517879,9761.08,7884.207054425812,12547.485949123742,0.7779311361318295,243.64000000000001,17.252799999999997,1.0425217534066622,94.82228971529261,9.76108,0.8341558333333332,12222.303671911084
2017-12-08 01:19:47,243.82,21.054,4442.88,5133.38628,2571.472730808599,0.8654871770140782,238.74,38.3635,7360.17,9158.90199,5450.998370347029,0.803608337335205,241.41,12.883,2252.24,3110.0850299999997,2144.771287627215,0.7241731265463183,14055.289999999999,10167.242388782843,17347.1610004739,0.8102357497930657,241.32333333333335,24.100166666666667,1.0704863461193181,59.18354644850313,14.05529,0.9923487499999999,12223.296020661084
2017-12-08 01:24:47,243.76,17.1463,3520.13,4179.582088,2253.351107446516,0.8422205679622006,238.68,37.616,7156.07,8978.18688,5422.038528755041,0.7970506846923641,241.29,11.6703,2055.91,2815.9266869999997,1924.2341797345755,0.7301006839032099,12732.11,9599.623815936133,15945.513552707802,0.7984760075562374,241.24333333333334,22.144199999999998,1.0625509513216251,69.86840798041926,12.73211,1.1161416666666666,12224.412162327752
2017-12-08 01:29:47,244.03,9.0362,1813.65,2205.103886,1254.2554865545935,0.8224782567001472,238.99,32.2939,6045.15,7717.919161000001,4798.170240126017,0.783261637482186,241.61,6.2891,1171.28,1519.5094510000001,967.9938704755943,0.7708277162930262,9030.08,7020.419597156205,11438.034626916238,0.7894782884071897,241.54333333333332,15.873066666666666,1.0570912051667665,103.45091895705933,9.03008,0.9067579166666668,12225.318920244417
2017-12-08 01:34:47,243.39,16.0199,3572.31,3899.0834609999997,1562.514991846074,0.916192237414638,238.49,31.839,5979.41,7593.28311,4680.235511222836,0.7874604322503655,241.3,6.2764,1170.77,1514.49532,960.7256015126808,0.7730429962636002,10722.49,7203.47610458159,12917.502072358184,0.8300745716886524,241.06000000000003,18.0451,1.066124616278114,76.44124997921871,10.72249,0.8230237499999999,12226.141943994417
2017-12-08 01:39:47,242.71,9.6009,1953.18,2330.234439,1270.8581464119602,0.8381903414139698,237.86,31.3778,5896.4,7463.523508,4575.658443816435,0.7900289981909707,240.4,6.2255,1160.51,1496.6102,945.0177938240319,0.7754256920071773,9010.09,6791.534384052427,11283.025352176888,0.7985526681690598,240.32333333333335,15.734733333333333,1.025007975366522,99.41742472068165,9.01009,0.8221908333333334,12226.96413482775
2017-12-08 01:44:47,242.97,8.9844,1799.69,2182.939668,1235.4519408005922,0.8244341455615529,237.97,32.8087,6139.66,7807.486339,4823.009228487089,0.7863811390013116,240.48,6.2291,1162.03,1497.973968,945.3106832706723,0.7757344418684851,9101.380000000001,7003.771852558353,11484.247387926154,0.792509921857713,240.47333333333333,16.0074,1.0410024673560465,104.95958119369793,9.10138,0.7546445833333333,12227.718779411083
2017-12-08 01:49:47,242.55,17.4982,3869.11,4244.188410000001,1744.4549485378895,0.9116254101452578,237.82,31.8097,6025.93,7564.982854,4573.525250440188,0.7965556718762129,240.37,7.4145,1356.66,1782.223365,1155.7654464258408,0.7612177163887648,11251.7,7473.745645403918,13507.687694871911,0.8329849086066464,240.24666666666667,18.907466666666668,1.0100729805477744,68.23882628379616,11.251700000000001,0.848045,12228.566824411084
2017-12-08 01:54:47,242.51,16.124,3170.65,3910.2312399999996,2288.4245514702757,0.8108599735907179,237.74,38.7653,7402.83,9216.062422,5489.436633872416,0.8032530229318361,240.09,12.7953,2253.24,3072.023577,2088.1183778808795,0.7334709332538433,12826.72,9865.979563223571,16182.159889839957,0.7926457337783019,240.11333333333334,22.561533333333333,0.998139767332085,71.82032545069337,12.82672,1.0032674999999998,12229.570091911084
2017-12-08 01:59:47,242.71,14.8795,2936.17,3611.4034450000004,2102.650844447996,0.8130274129480429,237.85,38.9143,7386.91,9255.766254999999,5576.985710856421,0.7980873540329051,240.22,11.5999,2057.53,2786.527978,1879.1776050381104,0.7383848345483938,12380.61,9558.814160342528,15641.305320338992,0.7915330432109791,240.26,21.7979,1.01972862732041,78.52316048793692,12.38061,1.0503054166666668,12230.620397327752
2017-12-08 02:04:47,242.64,16.1024,3592.72,3907.086336,1535.4760299522443,0.9195394447510873,238.09,29.8738,5642.28,7112.653042,4330.647722624395,0.7932736162838969,240.54,6.2279,1168.46,1498.059066,937.487169845429,0.7799825964939623,10403.46,6803.610922422068,12430.651694714194,0.8369199182391858,240.42333333333332,17.401366666666664,0.9705103497996512,71.6750216936984,10.403459999999999,0.94933625,12231.569733577751
2017-12-08 02:09:47,243.01,8.9638,1796.18,2178.2930380000003,1232.35464335526,0.8245814354018974,238.18,32.4325,6047.67,7724.772849999999,4806.017390230409,0.7828929235116604,240.62,6.2402,1166.56,1501.516924,945.3522303662386,0.7769209799462773,9010.41,6983.724263951907,11399.995305394235,0.790387167592645,240.60333333333332,15.878833333333333,1.0071902578240748,104.24989241443011,9.01041,0.80891125,12232.378644827751
2017-12-08 02:14:47,242.99,11.1802,2349.55,2716.676798,1363.7989669638016,0.864861805323962,238.34,32.7146,6116.27,7797.197764,4836.065989833739,0.7844189906582958,240.76,6.2385,1170.51,1501.98126,941.1981966043006,0.779310655314035,9636.33,7141.063153401841,11993.900067524886,0.8034359087326125,240.6966666666667,16.7111,0.9791023279646651,95.76568867399513,9.63633,0.7769474999999999,12233.155592327752
2017-12-08 02:19:47,243.28,14.228,3126.04,3461.38784,1486.2973112065654,0.9031175194745007,238.7,30.0727,5690.71,7178.3534899999995,4375.451807904547,0.7927597892647107,241.14,6.2425,1169.03,1505.3164499999998,948.3387969183808,0.776600827022119,9985.78,6810.0879160294935,12086.897849839343,0.8261656650083073,241.04,16.847733333333334,0.9707932293395302,78.4970084996597,9.98578,0.8175879166666666,12233.973180244418
