DateTime,V L1,A L1,W L1,S L1,Q L1,PF L1,V L2,A L2,W L2,S L2,Q L2,PF L2,V L3,A L3,W L3,S L3,Q L3,PF L3,EQV--AVARAGE [W],Var EQV--AVARAGE [Var],S_EQV,PF --AVARAGE [],V_RMS_EQV,I_RMS_EQV,Voltage_Unbalance_Percent,Current_Unbalance_Percent,Power_kW,Energy_Step_kWh,Energy_Cum_kWh
2017-06-09 02:13:47,233.87,3.7513,628.97,877.316531,611.6216433922806,0.7169248244793418,231.46,0,0,0,0,0,229.34,0,0,0,0,0,628.97,611.6216433922806,877.316531,0.7169248244793418,231.5566666666667,1.2504333333333333,0.9990355132652787,200.00000000000006,0.62897,0.05243833333333334,757.8746273527778
2017-06-09 02:18:47,234.25,3.7478,629.83,877.92215,611.6056511843415,0.7174098523428303,231.73,0,0,0,0,0,229.61,0,0,0,0,0,629.83,611.6056511843415,877.92215,0.7174098523428303,231.86333333333334,1.2492666666666665,1.0293419974410167,200.00000000000006,0.62983,0.052450000000000004,757.9270773527778
2017-06-09 02:23:47,234.01,3.7572,631.16,879.222372,612.1021432941616,0.7178616242035297,231.57,0,0,0,0,0,229.42,0,0,0,0,0,631.16,612.1021432941616,879.222372,0.7178616242035297,231.66666666666666,1.2524,1.0115107913669068,200.00000000000006,0.6311599999999999,0.05254125,757.9796186027778
2017-06-09 02:28:47,233.98,3.7637,632.88,880.6305259999999,612.350413507688,0.7186668884562378,231.55,0,0,0,0,0,229.41,0,0,0,0,0,632.88,612.350413507688,880.6305259999999,0.7186668884562378,231.64666666666665,1.2545666666666666,1.007281204132735,200.00000000000006,0.63288,0.05266833333333333,758.0322869361112
2017-06-09 02:33:47,233.83,3.7454,628.25,875.7868820000001,610.1676820213294,0.7173548872589758,231.39,0,0,0,0,0,229.31,0,0,0,0,0,628.25,610.1676820213294,875.7868820000001,0.7173548872589758,231.51,1.2484666666666666,1.0021165392423748,200.00000000000006,0.62825,0.052547083333333335,758.0848340194445
2017-06-09 02:38:47,234.52,3.7105,621.51,870.1864600000001,609.0564793739017,0.7142262360643946,232.02,0,0,0,0,0,229.86,0,0,0,0,0,621.51,609.0564793739017,870.1864600000001,0.7142262360643946,232.13333333333335,1.2368333333333335,1.0281447443997656,199.99999999999994,0.62151,0.05207333333333333,758.1369073527778
2017-06-09 02:43:47,234.48,3.711,621.24,870.15528,609.2873490495911,0.7139415392618201,231.96,0,0,0,0,0,229.9,0,0,0,0,0,621.24,609.2873490495911,870.1552799999998,0.7139415392618201,232.11333333333334,1.2369999999999999,1.0196168538357608,200.00000000000006,0.62124,0.05178125,758.1886886027778
2017-06-09 02:48:47,234.51,3.7156,623,871.3453559999999,609.1910450940383,0.7149863090565437,232.02,0,0,0,0,0,229.97,0,0,0,0,0,623,609.1910450940383,871.3453559999998,0.7149863090565437,232.16666666666666,1.2385333333333333,1.0093323761665471,200,0.623,0.05184333333333333,758.2405319361111
2017-06-09 02:53:47,234.2,3.7249,625.47,872.3715799999999,608.1278259475521,0.7169765892648636,231.76,0,0,0,0,0,229.64,0,0,0,0,0,625.47,608.1278259475521,872.3715799999999,0.7169765892648636,231.86666666666665,1.2416333333333334,1.006325474410585,199.99999999999994,0.6254700000000001,0.05201958333333333,758.2925515194445
2017-06-09 02:58:47,234.57,3.7069,620.56,869.527533,609.0840804396927,0.713674928566063,232.07,0,0,0,0,0,229.99,0,0,0,0,0,620.56,609.0840804396927,869.527533,0.713674928566063,232.21,1.2356333333333334,1.0163214331854722,200,0.62056,0.05191791666666666,758.3444694361111
2017-06-09 03:03:47,234.87,3.7029,620.19,869.7001230000001,609.7070344404887,0.7131078674114434,232.32,0,0,0,0,0,230.31,0,0,0,0,0,620.19,609.7070344404887,869.7001230000001,0.7131078674114434,232.5,1.2343,1.0193548387096794,200.00000000000006,0.62019,0.05169791666666666,758.3961673527778
2017-06-09 03:08:47,234.77,3.7092,622.11,870.808884,609.3334557968449,0.7144047464724763,232.2,0,0,0,0,0,230.12,0,0,0,0,0,622.11,609.3334557968449,870.808884,0.7144047464724763,232.36333333333334,1.2364,1.0357342667374367,200.00000000000006,0.62211,0.0517625,758.4479298527777
