DateTime,V L1,A L1,W L1,S L1,Q L1,PF L1,V L2,A L2,W L2,S L2,Q L2,PF L2,V L3,A L3,W L3,S L3,Q L3,PF L3,EQV--AVARAGE [W],Var EQV--AVARAGE [Var],S_EQV,PF --AVARAGE [],V_RMS_EQV,I_RMS_EQV,Voltage_Unbalance_Percent,Current_Unbalance_Percent,Power_kW,Energy_Step_kWh,Energy_Cum_kWh
2017-08-10 04:59:53,241.68,42.8079,9881.19,10345.813272,3065.6053958380417,0.9550906961314043,245.71,75.2555,14121.32,18491.028905,11937.607441323637,0.7636849237838559,243.53,68.5983,14902.26,16705.743999,7550.134399633192,0.8920440778268867,38904.770000000004,22553.34723679487,44969.26283959237,0.8651413775399273,243.64,62.22056666666666,0.8496141848629214,31.19975870786562,38.904770000000006,3.197320416666667,39814.23159331378
2017-08-10 05:04:53,241.7,39.5101,9151.41,9549.59117,2728.806795293864,0.9583038516611178,245.78,76.0341,14364.1,18687.661098,11954.133532117774,0.768640865471243,243.43,67.0308,14398.58,16317.307644,7676.940974928806,0.8824115052641339,37914.090000000004,22359.881302340444,44016.389133853925,0.861363022866396,243.63666666666668,60.85833333333333,0.8797252739735328,35.07857045049978,37.91409,3.2007858333333337,39817.43237914711
2017-08-10 05:09:53,241.59,44.4774,10357.64,10745.295066,2860.1852537561235,0.9639232739893193,245.6,77.0383,14346.98,18920.606480000002,12335.052267851082,0.758272733760699,243.3,69.1387,15064.53,16821.44571,7484.715869929694,0.8955550111275187,39769.15,22679.953391536903,45781.7166297288,0.8686688251915726,243.49666666666667,63.55146666666667,0.8638037481690336,30.013574299885025,39.76915,3.236801666666667,39820.66918081378
2017-08-10 05:14:53,241.34,42.8982,9905.72,10353.051588,3010.380119750551,0.9567922960493607,245.3,77.204,14379.66,18938.1412,12323.902401250076,0.7592962713785237,243,76.3113,16877.91,18543.6459,7681.338249060954,0.9101721468915668,41163.28999999999,23015.62077006158,47160.73836418795,0.8728296338815978,243.21333333333334,65.47116666666666,0.8579573488295624,34.47772174519571,41.163289999999996,3.372185,39824.04136581378
2017-08-10 05:19:53,241.34,42.3846,9830.93,10229.099364,2826.1792465597764,0.9610748366174539,245.37,73.4395,13888.48,18019.850114999997,11481.512158973897,0.7707322708771599,242.99,75.7364,16944.82,18403.187836,7179.860562343704,0.9207546078974879,40664.229999999996,21487.551967877378,45992.33078530736,0.8841524077094726,243.23333333333335,63.8535,0.8784431958338998,33.622119382649345,40.664229999999996,3.4094799999999994,39827.45084581378
2017-08-10 05:24:53,240.92,43.8906,10141.29,10574.123351999999,2994.381705663402,0.9590667389067169,245.09,75.6101,14208.84,18531.279409000002,11896.099461118652,0.7667490023974954,242.71,69.8157,15316.47,16944.968547,7248.289853332254,0.9038948616231975,39666.6,22138.77102011431,45426.47177407743,0.8732045094163731,242.90666666666667,63.105466666666665,0.8988363157316955,30.448814788364874,39.666599999999995,3.347117916666666,39830.797963730445
2017-08-10 05:29:53,240.68,38.1245,8749.15,9175.80466,2765.459353521167,0.9535022076200127,244.81,71.2141,13598.23,17433.923821,10910.079773472386,0.7799867740399483,242.44,67.0208,14853.14,16248.522751999999,6587.770773384699,0.9141224852684996,37200.52,20263.30990037825,42361.30801083893,0.8781721279824869,242.64333333333335,58.78646666666666,0.8929430027612506,35.14748859431366,37.20052,3.2027966666666665,39834.00076039711
2017-08-10 05:34:53,241.08,44.9439,10349.09,10835.075412,3208.6126839534513,0.9551470208078326,245.19,80.2697,15093.26,19681.327743,12631.237639272786,0.766882204142359,242.76,79.9561,17523.52,19410.142836,8347.44821628275,0.9028022177919846,42965.869999999995,24187.298539508985,49306.09896854783,0.8714108578617781,243.01,68.3899,0.8970824245915835,34.28284001000147,42.965869999999995,3.340266249999999,39837.34102664711
2017-08-10 05:39:53,241.03,40.2235,9262.62,9695.070205,2863.259858182403,0.9553948351217743,245.27,72.0769,13718.87,17678.301263,11149.661047246567,0.7760287482323351,242.79,77.0131,17052.66,18698.010549,7669.575308640972,0.9120039779265182,40034.15,21682.496214069943,45528.71410764483,0.8793165101334978,243.03,63.104499999999994,0.9216969098465246,36.25890388165661,40.034150000000004,3.458334166666666,39840.79936081378
2017-08-10 05:44:53,240.9,44.4055,10287.5,10697.284950000001,2932.447621270757,0.9616926208925564,245.2,73.5727,14028.66,18040.026039999997,11341.923916526595,0.7776407843810409,242.69,69.9822,15374.25,16983.980118,7217.202892126513,0.9052206781439899,39690.41,21491.574429923865,45135.533866844395,0.8793605968435378,242.92999999999998,62.65346666666667,0.9344255546865397,29.125230633686666,39.69041,3.3218566666666662,39844.121217480446
